prediction_id,feedback_timestamp,verdict
pred_003177,2025-11-14T16:21:00,legit
pred_003180,2025-11-02T17:56:00,legit
pred_003183,2025-11-12T18:35:00,legit
pred_003185,2025-11-10T19:39:00,legit
pred_003189,2025-11-04T20:36:00,legit
pred_003190,2025-11-04T20:38:00,legit
pred_003192,2025-10-27T21:01:00,legit
pred_003194,2025-11-07T21:45:00,legit
pred_003196,2025-11-15T23:03:00,legit
pred_003200,2025-10-30T00:16:00,legit
pred_003205,2025-11-02T01:21:00,legit
pred_003206,2025-11-07T01:35:00,legit
pred_003208,2025-11-01T02:39:00,legit
pred_003213,2025-11-16T04:05:00,fraud
pred_003214,2025-10-29T04:24:00,legit
pred_003219,2025-11-09T06:01:00,legit
pred_003220,2025-11-08T06:12:00,legit
pred_003221,2025-11-12T06:15:00,legit
pred_003223,2025-10-31T07:03:00,legit
pred_003225,2025-11-15T07:13:00,legit
pred_003227,2025-11-02T07:33:00,legit
pred_003230,2025-11-04T08:59:00,legit
pred_003231,2025-11-08T09:16:00,legit
pred_003232,2025-11-08T09:58:00,legit
pred_003235,2025-11-03T10:44:00,legit
pred_003237,2025-11-11T11:13:00,legit
pred_003240,2025-11-04T12:19:00,legit
pred_003241,2025-11-12T13:22:00,legit
pred_003249,2025-10-28T17:12:00,legit
pred_003251,2025-11-03T18:23:00,legit
pred_003253,2025-10-26T18:36:00,legit
pred_003257,2025-11-14T19:42:00,legit
pred_003258,2025-11-09T20:06:00,legit
pred_003263,2025-11-04T23:08:00,fraud
pred_003264,2025-11-03T23:08:00,legit
pred_003265,2025-11-12T23:21:00,unclear
pred_003268,2025-11-17T02:06:00,legit
pred_003269,2025-11-14T02:13:00,legit
pred_003272,2025-11-05T04:16:00,legit
pred_003278,2025-11-02T06:53:00,fraud
pred_003279,2025-11-07T07:44:00,legit
pred_003284,2025-11-07T11:33:00,legit
pred_003288,2025-10-29T12:13:00,fraud
pred_003289,2025-10-27T12:39:00,legit
pred_003292,2025-10-27T13:36:00,fraud
pred_003294,2025-10-27T14:10:00,legit
pred_003296,2025-11-18T14:57:00,legit
pred_003299,2025-11-05T15:50:00,legit
pred_003300,2025-11-11T16:00:00,legit
pred_003303,2025-11-02T16:56:00,legit
pred_003304,2025-10-29T17:01:00,legit
pred_003306,2025-11-01T17:29:00,legit
pred_003307,2025-11-13T17:36:00,legit
pred_003311,2025-11-17T19:42:00,legit
pred_003313,2025-11-07T20:14:00,legit
pred_003314,2025-10-27T20:39:00,legit
pred_003318,2025-11-11T22:21:00,legit
pred_003321,2025-11-18T00:35:00,legit
pred_003323,2025-10-29T01:11:00,fraud
pred_003324,2025-10-29T03:11:00,legit
pred_003330,2025-11-10T06:32:00,legit
pred_003332,2025-11-14T06:46:00,legit
pred_003335,2025-11-02T07:19:00,unclear
pred_003336,2025-11-14T07:44:00,legit
pred_003337,2025-11-03T07:47:00,legit
pred_003343,2025-11-04T08:52:00,legit
pred_003349,2025-10-29T11:11:00,legit
pred_003350,2025-10-30T11:55:00,legit
pred_003352,2025-11-20T12:43:00,fraud
pred_003355,2025-11-14T14:02:00,legit
pred_003358,2025-11-09T14:09:00,legit
pred_003359,2025-11-20T15:10:00,legit
pred_003360,2025-11-20T15:28:00,legit
pred_003362,2025-11-17T15:38:00,legit
pred_003363,2025-11-07T15:45:00,fraud
pred_003364,2025-10-28T16:25:00,legit
pred_003366,2025-11-06T17:16:00,fraud
pred_003367,2025-11-12T17:36:00,unclear
pred_003368,2025-11-12T18:10:00,legit
pred_003370,2025-11-01T18:23:00,legit
pred_003371,2025-11-15T19:19:00,unclear
pred_003372,2025-11-13T21:18:00,legit
pred_003376,2025-11-20T00:34:00,legit
pred_003377,2025-10-30T00:50:00,legit
pred_003378,2025-11-18T01:09:00,legit
pred_003384,2025-11-16T03:20:00,legit
pred_003388,2025-11-14T04:09:00,legit
pred_003390,2025-11-10T04:40:00,fraud
pred_003391,2025-11-12T05:25:00,legit
pred_003394,2025-11-02T06:35:00,fraud
pred_003397,2025-11-07T07:31:00,legit
pred_003398,2025-11-16T07:55:00,legit
pred_003399,2025-11-13T09:37:00,legit
pred_003405,2025-10-29T11:49:00,legit
pred_003407,2025-11-01T12:30:00,legit
pred_003408,2025-11-06T13:32:00,legit
pred_003409,2025-11-20T14:20:00,legit
pred_003410,2025-11-18T14:23:00,legit
pred_003412,2025-11-13T15:55:00,legit
pred_003415,2025-11-20T17:53:00,legit
pred_003417,2025-11-09T18:00:00,legit
pred_003419,2025-11-12T18:49:00,legit
pred_003420,2025-11-08T19:05:00,legit
pred_003421,2025-11-17T20:05:00,legit
pred_003426,2025-11-11T20:56:00,fraud
pred_003430,2025-11-10T22:51:00,legit
pred_003432,2025-11-01T00:23:00,legit
pred_003433,2025-11-21T00:39:00,legit
pred_003434,2025-11-21T00:42:00,legit
pred_003435,2025-10-31T01:06:00,legit
pred_003436,2025-11-16T01:29:00,legit
pred_003438,2025-11-04T01:55:00,legit
pred_003440,2025-10-31T02:33:00,legit
pred_003443,2025-11-10T03:01:00,legit
pred_003444,2025-11-18T03:27:00,legit
pred_003447,2025-11-12T03:51:00,legit
pred_003448,2025-11-11T03:53:00,legit
pred_003449,2025-11-02T04:08:00,legit
pred_003450,2025-11-02T04:35:00,legit
pred_003452,2025-11-14T05:03:00,legit
pred_003453,2025-11-19T05:35:00,legit
pred_003454,2025-11-20T06:12:00,legit
pred_003456,2025-11-21T08:20:00,legit
pred_003457,2025-11-22T08:46:00,legit
pred_003458,2025-11-17T08:48:00,legit
pred_003460,2025-11-13T10:02:00,legit
pred_003464,2025-11-19T11:59:00,legit
pred_003466,2025-11-06T12:21:00,legit
pred_003469,2025-11-02T12:39:00,legit
pred_003472,2025-11-05T13:48:00,legit
pred_003473,2025-11-20T14:30:00,legit
pred_003478,2025-11-11T17:34:00,legit
pred_003480,2025-11-05T18:00:00,legit
pred_003482,2025-11-14T18:21:00,legit
pred_003483,2025-10-31T18:44:00,fraud
pred_003484,2025-11-13T18:45:00,legit
pred_003486,2025-10-30T19:29:00,legit
pred_003487,2025-11-08T19:33:00,legit
pred_003488,2025-11-01T19:50:00,legit
pred_003493,2025-11-08T22:26:00,legit
pred_003499,2025-11-08T00:51:00,fraud
pred_003502,2025-11-23T02:10:00,fraud
pred_003503,2025-11-07T02:22:00,legit
pred_003504,2025-11-20T03:01:00,legit
pred_003505,2025-11-16T03:14:00,legit
pred_003506,2025-11-12T03:58:00,legit
pred_003508,2025-11-16T04:31:00,legit
pred_003511,2025-11-16T07:29:00,legit
pred_003512,2025-11-12T07:36:00,legit
pred_003514,2025-11-18T08:04:00,legit
pred_003516,2025-11-05T09:26:00,legit
pred_003524,2025-11-10T12:29:00,legit
pred_003525,2025-11-03T12:31:00,legit
pred_003526,2025-11-09T12:31:00,legit
pred_003529,2025-11-08T12:47:00,unclear
pred_003533,2025-11-06T13:26:00,legit
pred_003534,2025-11-17T13:38:00,legit
pred_003537,2025-11-09T14:03:00,legit
pred_003538,2025-11-19T14:11:00,legit
pred_003540,2025-11-23T15:42:00,legit
pred_003542,2025-11-05T16:08:00,legit
pred_003545,2025-11-04T16:44:00,legit
pred_003546,2025-11-15T17:03:00,legit
pred_003548,2025-11-10T18:05:00,legit
pred_003549,2025-11-05T18:27:00,legit
pred_003550,2025-11-04T18:44:00,legit
pred_003551,2025-11-07T19:55:00,legit
pred_003552,2025-11-12T19:59:00,legit
pred_003554,2025-11-11T20:18:00,legit
pred_003557,2025-11-23T20:44:00,legit
pred_003559,2025-11-15T21:02:00,legit
pred_003560,2025-11-09T21:24:00,legit
pred_003564,2025-11-22T23:30:00,legit
pred_003565,2025-11-02T23:37:00,legit
pred_003567,2025-11-16T00:45:00,legit
pred_003568,2025-11-13T01:53:00,legit
pred_003569,2025-11-08T02:00:00,legit
pred_003574,2025-11-03T04:46:00,legit
pred_003576,2025-11-09T05:15:00,legit
pred_003578,2025-11-22T05:37:00,legit
pred_003579,2025-11-01T05:47:00,legit
pred_003581,2025-11-15T06:58:00,legit
pred_003585,2025-11-23T08:50:00,legit
pred_003587,2025-11-19T09:37:00,legit
pred_003590,2025-11-12T10:55:00,legit
pred_003592,2025-11-11T11:11:00,legit
pred_003593,2025-11-02T11:25:00,legit
pred_003600,2025-11-10T13:12:00,legit
pred_003604,2025-11-11T14:23:00,legit
pred_003605,2025-11-06T14:31:00,legit
pred_003608,2025-11-06T15:06:00,legit
pred_003610,2025-11-09T16:16:00,legit
pred_003611,2025-11-03T16:16:00,legit
pred_003612,2025-11-02T16:24:00,legit
pred_003613,2025-11-14T16:26:00,legit
pred_003614,2025-11-23T16:52:00,legit
pred_003615,2025-11-17T16:58:00,legit
pred_003617,2025-11-13T17:52:00,legit
pred_003620,2025-11-05T20:18:00,legit
pred_003621,2025-11-05T20:36:00,legit
pred_003622,2025-11-20T20:37:00,legit
pred_003623,2025-11-06T20:39:00,legit
pred_003627,2025-11-23T21:14:00,legit
pred_003628,2025-11-05T21:55:00,legit
pred_003630,2025-11-19T23:13:00,legit
pred_003633,2025-11-13T00:54:00,legit
pred_003635,2025-11-15T01:04:00,legit
pred_003637,2025-11-17T01:25:00,legit
pred_003640,2025-11-23T03:05:00,legit
pred_003641,2025-11-15T03:57:00,legit
pred_003642,2025-11-14T04:09:00,legit
pred_003649,2025-11-07T06:45:00,legit
pred_003651,2025-11-07T07:11:00,legit
pred_003658,2025-11-21T12:59:00,legit
pred_003661,2025-11-17T13:53:00,legit
pred_003664,2025-11-10T14:45:00,legit
pred_003667,2025-11-04T16:47:00,legit
pred_003670,2025-11-16T17:20:00,legit
pred_003672,2025-11-20T17:23:00,legit
pred_003676,2025-11-23T18:11:00,legit
pred_003678,2025-11-13T18:57:00,legit
pred_003679,2025-11-20T19:02:00,legit
pred_003680,2025-11-25T19:46:00,legit
pred_003681,2025-11-20T19:48:00,legit
pred_003685,2025-11-16T21:36:00,fraud
pred_003686,2025-11-19T21:47:00,legit
pred_003687,2025-11-22T21:49:00,legit
pred_003689,2025-11-03T22:36:00,legit
pred_003693,2025-11-09T00:27:00,legit
pred_003702,2025-11-12T03:02:00,legit
pred_003703,2025-11-24T03:12:00,legit
pred_003706,2025-11-25T05:06:00,legit
pred_003708,2025-11-03T06:01:00,legit
pred_003716,2025-11-11T09:35:00,legit
pred_003717,2025-11-06T10:48:00,legit
pred_003725,2025-11-19T13:07:00,legit
pred_003730,2025-11-08T13:47:00,legit
pred_003731,2025-11-17T14:21:00,legit
pred_003732,2025-11-12T14:25:00,legit
pred_003733,2025-11-05T14:40:00,legit
pred_003734,2025-11-21T14:42:00,legit
pred_003741,2025-11-21T17:30:00,legit
pred_003742,2025-11-23T18:08:00,legit
pred_003743,2025-11-26T18:09:00,legit
pred_003745,2025-11-18T18:44:00,legit
pred_003746,2025-11-16T18:59:00,unclear
pred_003750,2025-11-19T19:45:00,unclear
pred_003751,2025-11-10T20:43:00,legit
pred_003752,2025-11-19T20:46:00,unclear
pred_003759,2025-11-07T00:56:00,legit
pred_003762,2025-11-20T02:25:00,legit
pred_003765,2025-11-14T03:35:00,legit
pred_003766,2025-11-19T03:39:00,legit
pred_003767,2025-11-05T03:51:00,legit
pred_003772,2025-11-15T05:04:00,legit
pred_003773,2025-11-07T05:05:00,legit
pred_003776,2025-11-25T05:50:00,fraud
pred_003778,2025-11-04T06:24:00,legit
pred_003779,2025-11-25T06:41:00,legit
pred_003780,2025-11-07T07:33:00,legit
pred_003783,2025-11-26T08:20:00,legit
pred_003785,2025-11-21T09:17:00,legit
pred_003787,2025-11-14T10:04:00,legit
pred_003802,2025-11-09T16:14:00,legit
pred_003807,2025-11-20T17:31:00,legit
pred_003808,2025-11-08T17:47:00,legit
pred_003811,2025-11-09T18:20:00,legit
pred_003812,2025-11-20T18:20:00,fraud
pred_003813,2025-11-26T19:54:00,legit
pred_003819,2025-11-22T21:42:00,legit
pred_003822,2025-11-22T22:21:00,legit
pred_003824,2025-11-06T22:42:00,legit
pred_003826,2025-11-20T00:10:00,legit
pred_003827,2025-11-26T00:22:00,fraud
pred_003830,2025-11-06T01:30:00,legit
pred_003831,2025-11-24T02:41:00,legit
pred_003833,2025-11-22T05:38:00,legit
pred_003837,2025-11-25T06:30:00,unclear
pred_003844,2025-11-20T10:58:00,legit
pred_003845,2025-11-24T11:15:00,legit
pred_003846,2025-11-08T12:34:00,fraud
pred_003849,2025-11-06T13:44:00,legit
pred_003850,2025-11-06T14:10:00,legit
pred_003852,2025-11-25T14:26:00,legit
pred_003853,2025-11-24T14:29:00,legit
pred_003859,2025-11-10T15:53:00,unclear
pred_003861,2025-11-17T16:37:00,legit
pred_003865,2025-11-08T18:55:00,legit
pred_003866,2025-11-26T19:05:00,legit
pred_003867,2025-11-17T19:11:00,legit
pred_003871,2025-11-11T20:47:00,legit
pred_003875,2025-11-24T23:31:00,fraud
pred_003876,2025-11-05T23:43:00,legit
pred_003879,2025-11-09T00:31:00,legit
pred_003880,2025-11-21T00:36:00,legit
pred_003881,2025-11-12T01:21:00,legit
pred_003882,2025-11-28T01:39:00,legit
pred_003886,2025-11-29T02:42:00,legit
pred_003890,2025-11-21T03:10:00,legit
pred_003893,2025-11-11T04:00:00,legit
pred_003894,2025-11-07T04:13:00,legit
pred_003897,2025-11-15T05:20:00,legit
pred_003903,2025-11-29T07:09:00,legit
pred_003906,2025-11-13T08:02:00,legit
pred_003908,2025-11-18T08:50:00,legit
pred_003909,2025-11-25T08:58:00,legit
pred_003912,2025-11-16T09:54:00,legit
pred_003915,2025-11-09T10:58:00,legit
pred_003916,2025-11-07T11:02:00,legit
pred_003918,2025-11-12T12:10:00,legit
pred_003922,2025-11-19T13:08:00,legit
pred_003925,2025-11-15T13:38:00,legit
pred_003927,2025-11-16T13:52:00,legit
pred_003934,2025-11-18T15:51:00,legit
pred_003936,2025-11-27T16:44:00,legit
pred_003938,2025-11-27T17:08:00,legit
pred_003942,2025-11-22T19:14:00,legit
pred_003944,2025-11-15T19:50:00,fraud
pred_003945,2025-11-17T19:57:00,legit
pred_003947,2025-11-28T20:49:00,unclear
pred_003949,2025-11-23T21:50:00,legit
pred_003952,2025-11-18T22:25:00,legit
pred_003954,2025-11-06T23:16:00,legit
pred_003964,2025-11-09T04:51:00,legit
pred_003969,2025-11-20T06:27:00,legit
pred_003970,2025-11-07T06:54:00,legit
pred_003980,2025-11-17T12:29:00,legit
pred_003981,2025-11-23T12:36:00,legit
pred_003983,2025-11-17T13:13:00,legit
pred_003984,2025-11-16T13:31:00,legit
pred_003986,2025-11-15T14:02:00,legit
pred_003993,2025-11-27T17:06:00,unclear
pred_003997,2025-11-19T19:15:00,unclear
pred_003999,2025-11-09T20:38:00,fraud
pred_004009,2025-11-27T23:03:00,legit
pred_004011,2025-11-21T23:42:00,legit
pred_004015,2025-11-10T00:31:00,legit
pred_004017,2025-11-27T00:39:00,fraud
pred_004019,2025-11-11T00:46:00,legit
pred_004023,2025-11-26T01:21:00,unclear
pred_004025,2025-11-14T01:49:00,legit
pred_004026,2025-11-09T01:52:00,legit
pred_004031,2025-11-08T04:51:00,legit
pred_004033,2025-11-10T05:11:00,legit
pred_004035,2025-11-21T05:20:00,legit
pred_004036,2025-11-23T05:34:00,unclear
pred_004038,2025-11-25T05:52:00,legit
pred_004039,2025-11-24T06:09:00,legit
pred_004040,2025-11-10T06:13:00,legit
pred_004042,2025-11-24T07:59:00,legit
pred_004043,2025-11-26T08:01:00,legit
pred_004047,2025-11-11T08:47:00,legit
pred_004049,2025-11-20T09:43:00,legit
pred_004055,2025-11-21T11:31:00,legit
pred_004057,2025-11-25T11:41:00,legit
pred_004061,2025-11-18T13:49:00,legit
pred_004062,2025-11-18T14:59:00,legit
pred_004068,2025-11-15T17:48:00,legit
pred_004069,2025-11-14T18:24:00,fraud
pred_004070,2025-11-20T18:28:00,legit
pred_004071,2025-11-18T18:55:00,fraud
pred_004072,2025-11-29T19:04:00,legit
pred_004085,2025-11-15T22:29:00,legit
pred_004092,2025-11-16T05:20:00,unclear
pred_004095,2025-11-26T06:47:00,unclear
pred_004099,2025-11-14T07:42:00,legit
pred_004100,2025-11-21T07:43:00,fraud
pred_004102,2025-11-29T08:05:00,legit
pred_004103,2025-11-17T08:32:00,legit
pred_004104,2025-11-15T08:46:00,legit
pred_004109,2025-11-26T10:22:00,legit
pred_004110,2025-11-16T10:52:00,legit
pred_004112,2025-11-22T11:13:00,legit
pred_004114,2025-11-11T11:35:00,fraud
pred_004117,2025-11-16T12:21:00,legit
pred_004119,2025-11-20T13:30:00,legit
pred_004121,2025-11-19T14:51:00,legit
pred_004122,2025-11-10T15:16:00,legit
pred_004124,2025-11-21T15:17:00,legit
pred_004125,2025-11-15T15:20:00,legit
pred_004126,2025-11-21T15:20:00,legit
pred_004127,2025-11-11T15:39:00,legit
pred_004129,2025-11-26T16:21:00,legit
pred_004130,2025-11-29T16:42:00,legit
pred_004135,2025-11-20T17:56:00,fraud
pred_004136,2025-11-29T18:01:00,legit
pred_004139,2025-11-27T18:27:00,unclear
pred_004143,2025-11-26T20:27:00,legit
pred_004144,2025-11-26T20:36:00,legit
pred_004147,2025-11-13T20:44:00,fraud
pred_004150,2025-11-18T21:27:00,legit
pred_004151,2025-11-29T21:35:00,legit
pred_004157,2025-11-25T23:49:00,legit
pred_004160,2025-11-27T00:49:00,legit
pred_004161,2025-11-21T01:45:00,legit
pred_004162,2025-11-22T02:52:00,legit
pred_004163,2025-11-15T03:40:00,legit
pred_004172,2025-11-26T06:08:00,legit
pred_004176,2025-11-25T07:28:00,legit
pred_004177,2025-11-12T07:48:00,legit
pred_004179,2025-11-23T08:26:00,legit
pred_004182,2025-11-22T10:19:00,fraud
pred_004185,2025-11-23T10:55:00,fraud
pred_004188,2025-11-11T12:25:00,legit
pred_004195,2025-11-26T14:13:00,legit
pred_004196,2025-11-25T14:13:00,legit
pred_004200,2025-11-20T14:57:00,legit
pred_004205,2025-11-16T16:40:00,legit
pred_004206,2025-11-27T16:48:00,unclear
pred_004209,2025-11-26T17:16:00,fraud
pred_004210,2025-11-26T17:22:00,legit
pred_004212,2025-11-29T17:55:00,legit
pred_004216,2025-11-19T21:36:00,legit
pred_004218,2025-11-13T22:18:00,legit
pred_004219,2025-11-14T22:32:00,fraud
pred_004221,2025-11-13T23:12:00,legit
pred_004225,2025-11-29T00:48:00,legit
pred_004232,2025-11-13T03:50:00,legit
pred_004235,2025-11-23T04:29:00,legit
pred_004246,2025-11-11T08:07:00,legit
pred_004252,2025-11-22T09:31:00,legit
pred_004253,2025-11-26T09:34:00,legit
pred_004254,2025-11-19T10:32:00,legit
pred_004255,2025-11-28T10:43:00,legit
pred_004260,2025-11-18T13:00:00,legit
pred_004263,2025-11-17T13:41:00,legit
pred_004265,2025-11-15T14:47:00,legit
pred_004266,2025-11-19T14:57:00,legit
pred_004270,2025-11-29T16:04:00,legit
pred_004275,2025-11-23T17:39:00,legit
pred_004276,2025-11-28T18:03:00,legit
pred_004284,2025-11-18T20:03:00,legit
pred_004288,2025-11-18T21:18:00,fraud
pred_004289,2025-11-23T21:18:00,legit
pred_004297,2025-11-21T23:37:00,legit
pred_004298,2025-11-20T00:36:00,legit
pred_004299,2025-11-21T00:45:00,legit
pred_004300,2025-11-23T01:38:00,legit
pred_004302,2025-11-19T02:44:00,legit
pred_004305,2025-11-26T04:06:00,legit
pred_004309,2025-11-22T05:58:00,legit
pred_004311,2025-11-18T06:39:00,legit
pred_004313,2025-11-24T07:11:00,legit
pred_004318,2025-11-22T07:53:00,legit
pred_004327,2025-11-12T12:13:00,legit
pred_004328,2025-11-15T12:41:00,legit
pred_004335,2025-11-14T15:08:00,legit
pred_004337,2025-11-19T15:48:00,legit
pred_004338,2025-11-23T16:16:00,legit
pred_004346,2025-11-15T18:38:00,legit
pred_004352,2025-11-22T20:20:00,legit
pred_004353,2025-11-22T22:12:00,legit
pred_004355,2025-11-19T22:54:00,legit
pred_004360,2025-11-21T23:41:00,legit
pred_004361,2025-11-19T23:59:00,legit
pred_004364,2025-11-21T00:22:00,legit
pred_004368,2025-11-17T01:56:00,legit
pred_004369,2025-11-28T02:24:00,legit
pred_004371,2025-11-28T02:40:00,fraud
pred_004374,2025-11-19T02:56:00,legit
pred_004377,2025-11-23T03:42:00,legit
pred_004378,2025-11-19T03:44:00,legit
pred_004380,2025-11-20T04:04:00,legit
pred_004383,2025-11-14T05:40:00,legit
pred_004384,2025-11-18T05:59:00,legit
pred_004386,2025-11-17T06:22:00,legit
pred_004390,2025-11-25T06:35:00,legit
pred_004391,2025-11-20T06:42:00,legit
pred_004398,2025-11-17T10:28:00,legit
pred_004400,2025-11-19T11:23:00,legit
pred_004401,2025-11-15T11:44:00,legit
pred_004403,2025-11-17T13:08:00,legit
pred_004404,2025-11-26T13:37:00,legit
pred_004408,2025-11-27T15:19:00,legit
pred_004415,2025-11-23T17:29:00,legit
pred_004416,2025-11-15T17:32:00,legit
pred_004420,2025-11-22T18:27:00,legit
pred_004424,2025-11-21T20:38:00,legit
pred_004428,2025-11-22T22:06:00,legit
pred_004431,2025-11-19T23:11:00,legit
pred_004437,2025-11-22T01:06:00,legit
pred_004440,2025-11-25T01:24:00,fraud
pred_004443,2025-11-20T02:16:00,legit
pred_004446,2025-11-18T02:52:00,legit
pred_004453,2025-11-20T05:13:00,unclear
pred_004455,2025-11-17T07:26:00,legit
pred_004460,2025-11-15T08:30:00,legit
pred_004462,2025-11-29T08:51:00,legit
pred_004471,2025-11-25T11:56:00,fraud
pred_004475,2025-11-15T12:33:00,legit
pred_004477,2025-11-15T12:50:00,legit
pred_004481,2025-11-19T14:20:00,legit
pred_004482,2025-11-18T14:51:00,legit
pred_004485,2025-11-18T15:41:00,legit
pred_004489,2025-11-18T16:50:00,legit
pred_004490,2025-11-28T16:53:00,fraud
pred_004494,2025-11-14T18:25:00,legit
pred_004495,2025-11-15T18:44:00,legit
pred_004496,2025-11-18T19:18:00,legit
pred_004506,2025-11-18T22:44:00,legit
pred_004511,2025-11-19T23:56:00,legit
pred_004517,2025-11-19T02:13:00,legit
pred_004520,2025-11-17T03:05:00,legit
pred_004525,2025-11-21T04:06:00,legit
pred_004528,2025-11-26T04:40:00,legit
pred_004540,2025-11-23T08:56:00,legit
pred_004542,2025-11-17T09:52:00,legit
pred_004545,2025-11-28T10:14:00,legit
pred_004546,2025-11-22T10:24:00,legit
pred_004548,2025-11-22T10:31:00,legit
pred_004549,2025-11-24T10:57:00,legit
pred_004553,2025-11-24T11:43:00,legit
pred_004557,2025-11-28T12:19:00,unclear
pred_004561,2025-11-29T14:37:00,legit
pred_004562,2025-11-20T14:52:00,legit
pred_004564,2025-11-19T15:17:00,legit
pred_004570,2025-11-26T16:28:00,legit
pred_004576,2025-11-23T18:18:00,fraud
pred_004580,2025-11-27T18:40:00,legit
pred_004583,2025-11-27T19:44:00,legit
pred_004584,2025-11-26T19:46:00,legit
pred_004585,2025-11-17T20:24:00,legit
pred_004587,2025-11-15T21:05:00,legit
pred_004595,2025-11-24T23:47:00,legit
pred_004601,2025-11-19T01:37:00,legit
pred_004611,2025-11-29T04:22:00,legit
pred_004612,2025-11-19T04:33:00,legit
pred_004613,2025-11-20T05:16:00,legit
pred_004618,2025-11-20T06:39:00,legit
pred_004622,2025-11-24T08:12:00,legit
pred_004625,2025-11-25T09:22:00,legit
pred_004627,2025-11-27T10:14:00,legit
pred_004628,2025-11-29T10:27:00,legit
pred_004630,2025-11-25T11:09:00,legit
pred_004631,2025-11-16T11:10:00,legit
pred_004633,2025-11-23T11:57:00,legit
pred_004634,2025-11-20T12:02:00,legit
pred_004640,2025-11-29T15:22:00,legit
pred_004641,2025-11-29T15:35:00,legit
pred_004643,2025-11-22T16:02:00,legit
pred_004645,2025-11-22T17:07:00,legit
pred_004650,2025-11-17T18:11:00,legit
pred_004651,2025-11-21T18:33:00,legit
pred_004659,2025-11-18T21:10:00,legit
pred_004662,2025-11-21T22:34:00,legit
pred_004666,2025-11-24T01:32:00,legit
pred_004668,2025-11-24T01:54:00,legit
pred_004686,2025-11-26T08:49:00,legit
pred_004690,2025-11-29T09:28:00,legit
pred_004705,2025-11-20T18:56:00,legit
pred_004708,2025-11-28T20:10:00,unclear
pred_004714,2025-11-27T00:29:00,legit
pred_004715,2025-11-18T00:31:00,unclear
pred_004716,2025-11-20T00:43:00,legit
pred_004718,2025-11-22T01:57:00,fraud
pred_004721,2025-11-23T03:15:00,legit
pred_004727,2025-11-29T04:22:00,legit
pred_004732,2025-11-25T05:04:00,legit
pred_004738,2025-11-20T07:15:00,legit
pred_004742,2025-11-21T08:08:00,legit
pred_004746,2025-11-22T09:18:00,legit
pred_004747,2025-11-18T09:22:00,legit
pred_004753,2025-11-23T10:55:00,legit
pred_004754,2025-11-20T11:54:00,legit
pred_004758,2025-11-25T13:42:00,fraud
pred_004763,2025-11-18T14:22:00,legit
pred_004767,2025-11-27T15:12:00,legit
pred_004777,2025-11-28T18:30:00,legit
pred_004789,2025-11-23T00:27:00,legit
pred_004804,2025-11-22T05:19:00,fraud
pred_004809,2025-11-21T06:42:00,unclear
pred_004818,2025-11-21T09:57:00,legit
pred_004824,2025-11-23T11:27:00,legit
pred_004829,2025-11-28T13:02:00,legit
pred_004831,2025-11-20T14:00:00,unclear
pred_004835,2025-11-29T14:26:00,legit
pred_004836,2025-11-20T14:56:00,legit
pred_004837,2025-11-27T15:13:00,legit
pred_004839,2025-11-28T15:40:00,legit
pred_004840,2025-11-23T16:02:00,legit
pred_004842,2025-11-29T16:33:00,legit
pred_004843,2025-11-21T16:43:00,legit
pred_004844,2025-11-23T16:51:00,legit
pred_004855,2025-11-29T23:00:00,legit
pred_004857,2025-11-22T00:15:00,legit
pred_004865,2025-11-23T03:18:00,fraud
pred_004871,2025-11-29T06:00:00,unclear
pred_004874,2025-11-26T07:09:00,legit
pred_004881,2025-11-20T08:52:00,legit
pred_004888,2025-11-20T11:22:00,legit
pred_004894,2025-11-27T12:38:00,legit
pred_004902,2025-11-22T14:22:00,legit
pred_004920,2025-11-23T23:46:00,legit
pred_004934,2025-11-28T03:54:00,legit
pred_004946,2025-11-24T07:40:00,legit
pred_004948,2025-11-25T08:14:00,unclear
pred_004949,2025-11-23T08:30:00,legit
pred_004959,2025-11-25T11:36:00,legit
pred_004973,2025-11-25T16:54:00,legit
pred_004975,2025-11-29T17:59:00,legit
pred_004978,2025-11-27T18:50:00,legit
pred_004985,2025-11-24T19:57:00,legit
pred_004995,2025-11-22T23:45:00,legit
pred_004997,2025-11-23T00:17:00,legit
pred_005002,2025-11-25T01:29:00,legit
pred_005006,2025-11-29T02:11:00,legit
pred_005007,2025-11-25T02:38:00,legit
pred_005017,2025-11-22T04:11:00,fraud
pred_005039,2025-11-23T15:17:00,legit
pred_005044,2025-11-26T17:10:00,legit
pred_005072,2025-11-27T00:09:00,legit
pred_005083,2025-11-23T03:06:00,legit
pred_005098,2025-11-25T07:27:00,legit
pred_005105,2025-11-24T11:19:00,unclear
pred_005110,2025-11-26T13:06:00,legit
pred_005115,2025-11-27T14:52:00,legit
pred_005117,2025-11-23T14:58:00,legit
pred_005124,2025-11-29T16:55:00,legit
pred_005129,2025-11-29T18:24:00,legit
pred_005130,2025-11-23T19:07:00,legit
pred_005137,2025-11-23T22:16:00,legit
pred_005138,2025-11-26T22:29:00,legit
pred_005139,2025-11-26T22:31:00,legit
pred_005149,2025-11-29T02:46:00,legit
pred_005164,2025-11-29T08:00:00,legit
pred_005165,2025-11-26T08:45:00,unclear
pred_005169,2025-11-25T09:40:00,legit
pred_005187,2025-11-27T16:11:00,legit
pred_005200,2025-11-24T20:30:00,legit
pred_005223,2025-11-28T03:14:00,legit
pred_005236,2025-11-25T09:56:00,legit
pred_005274,2025-11-29T23:48:00,legit
